,id_sampl,FID,strata_id,psu_id,population,ADM3_FR,ADM3_PCODE,ADM3_REF,ADM3ALT1FR,ADM3ALT2FR,ADM2_FR,ADM2_PCODE,ADM1_FR,ADM1_PCODE,SumDist,proba,survey_buffer,POINT_X,POINT_Y,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_featureNam,NEAR_pcode,Exclude,Include,Check Exclure,Visité (Oui/NON),Jour visité,enquêtes faites,manque Enquètes?,Equipe,Responsable,Date enquête
270,id_48629,48628,BF4603,HQ-228,269.6733952,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.003078902,4,-3.749914748,12.78176292,6495,1.57E-03,-3.75,12.783333,Mourdie,BF4603090055,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
271,id_54008,NA,BF4903,WR-191,1840.648828,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.004201586,4,-1.073278426,13.07818684,7538,1.59E-02,-1.088678,13.074247,Kande,BF4903040010,NA,X,NA,oui,7/14/2020,4,0,2,Robin,7/14/2020
272,id_55504,55503,BF5404,PA-179,341.5738178,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.001999143,4,-2.435556247,13.16909018,7854,2.50E-03,-2.433375,13.167864,Kasseba,BF5404030016,NA,NA,NA,oui,7/25/2020,4,0,3,Robin,7/20/2020
273,id_43186,43185,BF55,YE-262,85.43970763,Mégué,BF550103,Megue,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.000142563,4,-0.806299355,12.51300523,5532,7.29E-03,-0.8,12.516667,Katiyim,BF5501050026,NA,NA,NA,oui,7/25/2020,4,0,8,Robin,7/25/2020
274,id_54435,54434,BF4903,WO-188,2990.172808,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.006825565,4,-1.093815277,13.09794844,7598,1.13E-02,-1.084444,13.091667,Kaya,BF4903040018,NA,NA,NA,oui,7/14/2020,4,0,2,Robin,7/14/2020
275,id_48983,48982,BF4603,IL-226,280.9097867,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.003207189,4,-3.606156787,12.80152452,6639,1.84E-02,-3.616667,12.816667,Kouro,BF4603090067,NA,NA,AU CHOIX CT,NA,NA,NA,-4,5,Alberto,NA
276,id_39404,39403,BF13,TV-280,5854.016034,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.002013689,4,-1.579854098,12.37467407,5056,1.89E-02,-1.590556,12.390278,Kilouen,BF1300040055,NA,NA,NA,oui,8/5/2020,4,0,8,Robin,8/1/2020
277,id_39871,39870,BF13,TU-278,6035.254921,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.002076032,4,NA,NA,5056,5.38E-03,-1.590556,12.390278,Kilouen,BF1300040055,NA,NA,NA,oui,8/6/2020,4,0,8,Robin,8/1/2020
278,id_40101,40100,BF13,TT-277,5527.786038,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.001901471,4,NA,NA,5056,8.64E-03,-1.590556,12.390278,Kilouen,BF1300040055,NA,NA,NA,oui,8/7/2020,4,0,8,Robin,8/1/2020
279,id_56046,56045,BF5404,QJ-174,104.0607762,Tougo,BF540405,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.000609041,4,-2.195959646,13.21256569,8036,1.60E-02,-2.188733,13.226885,Kindiba,BF5404050017,NA,NA,NA,oui,7/24/2020,4,0,3,Robin,7/22/2020
280,id_52364,52363,BF5404,OY-203,250.6190987,Boussou,BF540402,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.001466809,4,-2.449247481,12.97937887,7210,4.03E-03,-2.45,12.983333,Kiri,BF5404020001,NA,NA,NA,oui,8/5/2020,4,0,3,Robin,8/3/2020
281,id_42885,42884,BF48,ZK-264,66.33773863,Kando,BF480305,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,7.64E-05,4,-0.587239605,12.49719596,5423,1.88E-02,-0.6,12.483333,Kodomende,BF4803050025,NA,NA,NA,oui,7/24/2020,4,0,8,Robin,7/24/2020
282,id_46590,46589,BF55,WA-242,626.0034515,Ziniaré,BF550306,Ziniare,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.001044536,4,-1.189653917,12.67109799,6087,1.13E-02,-1.2,12.666667,Kolkolyiri,BF5503070001,NA,NA,NA,oui,7/28/2020,4,0,8,Robin,7/28/2020
283,id_40859,40858,BF55,WG-274,1001.869121,Nagréongo,BF550304,Nagreongo,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.001671698,4,-1.148580215,12.41814958,5335,4.86E-02,-1.159444,12.465556,Kolokom,BF5503040006,NA,NA,NA,oui,7/28/2020,4,0,8,Robin,7/28/2020
284,id_54143,54142,BF4903,XF-190,35.26147179,Kaya,BF490304,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,8.05E-05,4,-0.977439784,13.08609148,7632,1.88E-02,-0.990129,13.099952,Komaya,BF4903040022,NA,NA,NA,oui,7/16/2020,4,0,2,Robin,7/16/2020
285,id_24599,24598,BF48,ZB-346,2117.55157,Komtoèga,BF480108,Komtoega,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.00243745,4,-0.648850159,11.85296797,2922,4.11E-02,-0.679444,11.825556,Komtoega,BF4801080002,NA,NA,NA,oui,7/16/2020,4,0,8,Robin,7/17/2020
286,id_49329,49328,BF4603,IK-224,500.0194203,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.005708797,16,-3.613002405,12.81338147,6639,4.92E-03,-3.616667,12.816667,Kouro,BF4603090067,NA,NA,AU CHOIX CT,NA,NA,NA,-16,5,Alberto,NA
287,id_49159,49158,BF4603,GK-225,758.456424,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.008659411,8,-3.968974499,12.80547684,6555,5.94E-03,-3.966667,12.8,Dembo,BF4603090059,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
288,id_49499,49498,BF4603,HP-223,432.6010715,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.004939071,4,-3.756760366,12.82523843,6633,1.09E-02,-3.75,12.816667,Sere,BF4603090061,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
289,id_50095,50094,BF4603,ID-219,696.6562709,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.007953829,4,-3.660921725,12.85685698,6808,1.47E-02,-3.65,12.866667,Seriba,BF4603090083,NA,NA,AU CHOIX CT,NA,NA,NA,-4,5,Alberto,NA
290,id_44853,44852,BF4603,GT-251,256.5021367,Bourasso,BF460303,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.002928523,4,-3.907363944,12.60390857,5850,1.58E-02,-3.916667,12.616667,Bankoumani,BF4603090001,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
291,id_50730,50729,BF4603,GV-214,500.0194203,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.005708797,4,-3.89367271,12.89638017,6919,7.29E-03,-3.9,12.9,Konankoina,BF4603090093,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
292,id_50849,50848,BF4603,GV-213,511.2558117,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.005837084,4,-3.89367271,12.90428481,6919,7.64E-03,-3.9,12.9,Konankoina,BF4603090093,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
293,id_57816,NA,BF4901,UC-158,2686.502982,Kongoussi,BF490103,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.012654842,4,-1.531934778,13.33508757,8377,9.67E-03,-1.534722,13.325833,Kongoussi,BF4901030023,NA,X,NA,oui,7/25/2020,4,0,2,Robin,7/24/2020
294,id_56531,56530,BF5404,PD-170,313.8786434,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.001837051,4,-2.415019395,13.24418424,8094,1.37E-03,-2.413679,13.244477,Kontigue,BF5404030033,NA,NA,NA,oui,7/25/2020,4,0,3,Robin,7/20/2020
295,id_49769,49768,BF4902,ABC-222,73.39587699,Dargo,BF490204,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.000292571,4,-0.286032448,12.82919075,6792,2.10E-02,-0.283333,12.85,Korossaboloro,BF4902040020,NA,NA,NA,oui,8/3/2020,4,0,2,Robin,7/31/2020
296,id_49930,49929,BF4902,ABF-221,29.3583508,Dargo,BF490204,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.000117028,4,-0.265495597,12.84104771,6792,2.00E-02,-0.283333,12.85,Korossaboloro,BF4902040020,NA,NA,NA,oui,8/3/2020,4,0,2,Robin,7/31/2020
297,id_57241,57240,BF4902,ZC-164,128.7014551,Tougouri,BF490206,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.00051303,4,-0.642004542,13.28765975,8244,8.68E-03,-0.648252,13.281634,Kossonkore,BF4902060051,NA,NA,NA,oui,8/6/2020,4,0,2,Robin,8/2/2020
298,id_58138,58137,BF5403,SA-154,1164.730308,Kossouka,BF540304,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.002425912,4,-1.901598106,13.36670612,8490,3.62E-03,-1.904354,13.364364,Kossouka,BF5403040006,NA,NA,NA,oui,7/16/2020,4,0,3,Robin,7/16/2020
299,id_35554,35553,BF13,UQ-296,247.0814054,Koubri,BF130003,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,8.50E-05,4,-1.436096137,12.24424755,4443,7.15E-03,-1.429167,12.2425,Kouba,BF1300030053,NA,NA,NA,oui,8/9/2020,4,0,8,Robin,8/4/2020
300,id_37568,37567,BF48,AAU-288,113.176204,Andemtenga,BF480301,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.000130274,4,-0.340797386,12.30748465,4708,1.06E-02,-0.333333,12.3,Kougouri,BF4803010011,NA,NA,NA,oui,7/19/2020,4,0,8,Robin,7/19/2020
301,id_53202,53201,BF5402,SV-198,490.8682578,Boken,BF540204,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.001646236,4,-1.757840145,13.02285438,7353,4.13E-03,-1.757767,13.018721,Kouloueogo,BF5402040042,NA,NA,NA,oui,8/8/2020,4,0,3,Robin,8/6/2020
302,id_50991,50990,BF4603,GU-212,44.94556587,Nouna,BF460309,NA,NA,NA,Kossi,BF4603,Boucle du Mouhoun,BF46,87587.53488,0.00051315,4,-3.900518327,12.90823713,6919,8.25E-03,-3.9,12.9,Konankoina,BF4603090093,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
303,id_41346,41345,BF4604,JH-271,2917.856717,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.010615574,4,-3.45555321,12.44581581,5341,2.36E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
304,id_41777,41776,BF4604,JJ-269,793.4064776,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.002886525,4,-3.441861975,12.46162509,5341,2.53E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
305,id_41977,41976,BF4604,JJ-268,2406.31833,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.008754526,4,-3.441861975,12.46952973,5341,2.50E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
306,id_42343,42342,BF4604,JE-266,1826.92281,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.006646603,4,-3.476090061,12.48138668,5341,1.75E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
307,id_42345,42344,BF4604,JG-266,1539.83494,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.005602137,4,-3.462398826,12.48138668,5341,1.53E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
308,id_42347,42346,BF4604,JI-266,1983.516194,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.007216312,4,-3.448707592,12.48138668,5341,2.32E-02,-3.466667,12.466667,Dedougou,BF4604020029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
309,id_33440,33439,BF4604,MM-303,34.40517408,Tchériba,BF460407,Tcheriba,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000125171,4,-2.887366982,12.18891508,4231,1.68E-02,-2.9,12.2,Bageou,BF4604070011,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
310,id_36164,36163,BF4604,LK-293,839.4862476,Tchériba,BF460407,Tcheriba,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.003054169,4,-3.079044263,12.26796146,4541,4.48E-03,-3.083333,12.266667,Tcheriba,BF4604070015,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
311,id_27799,27798,BF4604,JW-328,767.0840683,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.00279076,4,-3.352868951,11.99129914,3299,8.47E-03,-3.35,11.983333,Tounou,BF4601070010,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
312,id_25706,25705,BF4604,KN-340,599.2844283,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.002180281,4,-3.236493459,11.9003958,3095,3.19E-03,-3.233333,11.9,Doumakele,BF4604060001,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
313,id_26039,26038,BF4604,LC-338,503.3989198,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.001831436,4,-3.133809201,11.91225276,3140,4.44E-03,-3.133333,11.916667,Biforo,BF4604060003,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
314,id_28370,28369,BF4604,KC-325,607.2748874,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.002209352,4,-3.311795248,12.01501305,3394,5.14E-03,-3.316667,12.016667,Tiensere,BF4604060012,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
315,id_30070,30069,BF4604,KM-317,39.95229522,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000145352,4,-3.243339076,12.07825015,3729,8.38E-03,-3.25,12.083333,Kira,BF4604060018,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
316,id_29625,29624,BF4604,JL-319,1884.110929,Kona,BF460404,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.006854661,4,-3.42817074,12.0663932,3647,5.17E-03,-3.433333,12.066667,Kona,BF4604040008,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
317,id_31642,31641,BF4604,KO-310,1502.2063,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.005465239,4,-3.229647842,12.13358262,3962,1.30E-02,-3.216667,12.133333,Safane,BF4604060023,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
318,id_31645,31644,BF4604,LF-310,63.92367236,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000232563,4,-3.113272349,12.13753494,4047,1.29E-02,-3.116667,12.15,Sirakorosso,BF4604060029,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
319,id_15407,15406,BF48,ADW-397,181.3876806,Yondé,BF480208,Yonde,NA,NA,Koulpélogo,BF4802,Centre-Est,BF48,868756.8287,0.00020879,4,0.20685199,11.44587912,2228,4.97E-02,0.166667,11.416667,Koulpelogo,BF4802080001,NA,NA,NA,oui,7/15/2020,4,0,8,Robin,7/14/2020
320,id_45378,45377,BF4903,YA-249,739.099834,Ziga,BF490311,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.001687118,4,-0.833681824,12.61576553,5874,1.63E-02,-0.85,12.616667,Koupene,BF4903110009,NA,NA,NA,oui,7/25/2020,4,0,2,Robin,NA
321,id_44819,44818,BF4902,ZU-252,399.7718203,Boulsa,BF490202,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.001593571,4,-0.518783433,12.59205161,5815,8.23E-03,-0.516667,12.6,Koupessara,BF4902020020,NA,NA,NA,oui,7/24/2020,4,0,2,Robin,7/24/2020
322,id_37478,37477,BF13,TZ-288,3951.007726,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.001359084,4,-1.552471629,12.31143697,4802,1.41E-02,-1.542778,12.321667,Kouritenga,BF1300040028,NA,NA,NA,oui,8/9/2020,4,0,8,Robin,8/4/2020
323,id_34068,34067,BF4604,KR-301,55.93321331,Safané,BF460406,Safane,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000203493,4,-3.20911099,12.20867668,4301,1.21E-02,-3.2,12.216667,Tiena,BF4604060040,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
324,id_30290,30289,BF4604,IC-316,913.8266009,Ouarkoye,BF460405,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.00332463,8,-3.667767342,12.08615479,3725,3.03E-03,-3.666667,12.083333,Ouarkoye,BF4604050012,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
325,id_30052,30051,BF4604,IL-317,251.4556419,Ouarkoye,BF460405,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000914831,4,-3.606156787,12.08220247,3726,6.26E-03,-3.6,12.083333,Oue,BF4604050013,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
326,id_32061,32060,BF4604,HV-308,202.3911264,Ouarkoye,BF460405,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000736327,4,-3.715686663,12.15334421,4039,3.48E-03,-3.716667,12.15,Koena,BF4604050021,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
327,id_26659,26658,BF4604,GT-334,209.3016524,Bondokui,BF460401,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000761469,4,-3.907363944,11.94782363,3327,5.83E-02,-3.933333,12,Tiahouyou,BF4602050002,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
328,id_24715,24714,BF4604,HP-345,1121.856857,Bondokui,BF460401,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.004081474,4,-3.756760366,11.86087261,2972,1.28E-02,-3.75,11.85,Dampan,BF4604010011,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
329,id_26010,26009,BF4604,HR-338,8.372066097,Bondokui,BF460401,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,3.05E-05,4,-3.743069131,11.91620508,3051,3.43E-02,-3.733333,11.883333,Si,BF4604010013,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
330,id_34893,34892,BF4604,HX-298,257.5887063,Ouarkoye,BF460405,NA,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.000937144,4,-3.701995429,12.23239059,4374,1.47E-02,-3.716667,12.233333,Doudou,BF4604050027,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
331,id_19951,19950,BF4601,KX-367,327.0369165,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.001502244,4,-3.168037287,11.68697058,2624,3.89E-03,-3.166667,11.683333,Banguiou,BF4601010006,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
332,id_26204,26203,BF4601,JQ-337,1085.067372,Bana,BF460102,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.004984257,4,-3.393942654,11.9201574,3136,1.12E-02,-3.383333,11.916667,Bana,BF4601020003,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
333,id_27255,27254,BF4601,JL-331,1527.580882,Bana,BF460102,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.007016943,8,-3.42817074,11.97153754,3259,7.10E-03,-3.433333,11.966667,Ouona,BF4601020008,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
334,id_22613,22612,BF4601,JH-354,84.89464531,Yaho,BF460110,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.000389964,4,-3.45555321,11.78973087,2856,1.51E-02,-3.466667,11.8,Mamou,BF4601100006,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
335,id_23344,23343,BF4601,JG-351,1273.41968,Yaho,BF460110,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.005849453,4,-3.462398826,11.80949247,2856,1.04E-02,-3.466667,11.8,Mamou,BF4601100006,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
336,id_57575,57574,BF5404,QF-160,59.17273303,Bassi,BF540401,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.000346323,4,-2.223342114,13.32323061,8337,1.40E-02,-2.235568,13.316337,Koussia,BF5404010008,NA,NA,NA,oui,7/24/2020,4,0,3,Robin,7/22/2020
337,id_47174,47173,BF4903,WT-238,54.20357768,Korsimoro,BF490305,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000123729,4,-1.059587191,12.70666886,6207,9.73E-03,-1.066667,12.7,Kyempalgo,BF4903050004,NA,NA,NA,oui,7/28/2020,4,0,2,Robin,NA
338,id_51032,51031,BF5402,PT-212,204.0590029,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000684357,4,-2.30548952,12.91218945,6990,7.08E-03,-2.3,12.916667,Ladre,BF5402100035,NA,NA,NA,oui,8/5/2020,4,0,3,Robin,8/3/2020
339,id_18644,18643,BF48,ACI-376,562.1753631,Lalgaye,BF480203,NA,NA,NA,Koulpélogo,BF4802,Centre-Est,BF48,868756.8287,0.000647103,4,-0.066972697,11.61187652,2489,1.19E-02,-6.67E-02,11.6,Lalgaye,BF4802030010,NA,NA,NA,oui,7/15/2020,4,0,8,Robin,7/15/2020
340,id_18795,18794,BF48,ACI-375,815.7054289,Lalgaye,BF480203,NA,NA,NA,Koulpélogo,BF4802,Centre-Est,BF48,868756.8287,0.000938934,4,-0.066972697,11.61978116,2489,1.98E-02,-6.67E-02,11.6,Lalgaye,BF4802030010,NA,NA,NA,oui,7/15/2020,4,0,8,Robin,7/15/2020
341,id_41079,41078,BF55,XU-273,80.29301004,Zam,BF550106,NA,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.000133975,4,-0.874755527,12.42605422,5223,1.09E-02,-0.866667,12.433333,Lalle,BF5501060028,NA,NA,NA,oui,7/27/2020,4,0,8,Robin,7/27/2020
342,id_20682,20681,BF4601,KP-363,792.6487975,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.003641032,4,-3.222802224,11.71858913,2694,1.07E-02,-3.233333,11.716667,Pahin,BF4601010010,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
343,id_21529,21528,BF4601,KE-359,1180.658698,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.005423356,4,-3.298104014,11.74625536,2757,4.20E-03,-3.3,11.75,Bagassi,BF4601010014,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
344,id_21756,21755,BF4601,KB-358,144.1179632,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.000662006,4,-3.318640865,11.75811232,2757,2.03E-02,-3.3,11.75,Bagassi,BF4601010014,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
345,id_52764,52763,BF5402,SZ-201,340.6024646,Boken,BF540204,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.001142286,4,-1.730457676,12.99914046,7302,7.38E-03,-1.735809,13.004223,Lannye,BF5402040034,NA,NA,NA,oui,8/9/2020,4,0,3,Robin,8/5/2020
346,id_21757,21756,BF4601,KC-358,648.5308343,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.002979026,4,-3.311795248,11.75416,2757,1.25E-02,-3.3,11.75,Bagassi,BF4601010014,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
347,id_43321,43320,BF55,VO-261,268.7713059,Ziniaré,BF550306,Ziniare,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.000448466,4,-1.271801324,12.52090987,5543,7.24E-03,-1.278333,12.517778,Laongo Yanga,BF5503060002,NA,NA,NA,oui,7/28/2020,4,0,8,Robin,7/28/2020
348,id_56884,56883,BF5404,PF-167,92.31724806,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.000540309,4,-2.401328161,13.26789815,8205,7.62E-03,-2.407837,13.271851,Leleguere,BF5404030038,NA,NA,NA,oui,7/19/2020,4,0,3,Robin,7/18/2020
349,id_21763,21762,BF4601,KI-358,66.51598301,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.000305541,4,-3.270721545,11.75416,2758,2.11E-02,-3.25,11.75,Banou,BF4601010015,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
350,id_22854,22853,BF4601,KG-353,221.7199434,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.001018471,4,-3.284412779,11.79368319,2858,6.41E-03,-3.283333,11.8,Yaro Mokho,BF4601010023,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
351,id_23103,23102,BF4601,KE-352,737.2188117,Bagassi,BF460101,NA,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.003386415,4,-3.298104014,11.80158783,2858,1.49E-02,-3.283333,11.8,Yaro Mokho,BF4601010023,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
352,id_24256,24255,BF4601,KH-347,416.3117255,Pompoï,BF460107,Pompoi,NA,NA,Balé,BF4601,Boucle du Mouhoun,BF46,217698.9229,0.001912328,4,-3.277567162,11.84506334,2974,1.20E-02,-3.266667,11.85,San,BF4601070002,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
